Date,Stock_Volume,keyword,클라우드,매출,추진,글로벌,성장,공개,케어,대표,캡스,랜섬웨어,위협,안전,플랫폼,데이터,하반기,보안,서비스,무인,솔루션,기록,금융,고객,포인트,공격,로봇,사업,기술,카카오,프로,매장,영상,대응,공모,투자,투자자,뱅크,심사,시장,주주,기업,가치,증권,자금,증시,분할,주식,평가,거래소,주가,회사,희망,자회사,거래,배당,에스원,SK 쉴더스,KT텔레캅,아이디스,코로나,인증,백신,QR코드
2021-02-25,"49,777",284,0,5,1,5,11,1,0,4,0,0,1,0,13,13,1,25,4,0,19,3,6,1,0,0,0,5,23,2,4,0,2,0,0,7,3,0,1,13,4,7,2,5,2,0,2,5,4,1,4,8,0,5,1,3,29,0,0,0,13,15,1,0
2021-02-26,"101,817",57,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,4,0,0,1,1,1,0,0,0,0,2,1,3,2,0,0,0,0,3,1,0,1,1,2,2,1,2,1,0,3,3,1,0,2,2,0,2,0,2,4,0,0,0,3,0,0,0
2021-03-02,"59,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,"51,226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,"55,679",21,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0
2021-03-05,"39,056",18,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2021-03-08,"25,187",102,0,3,2,0,5,1,0,0,1,0,0,0,5,4,0,5,5,5,5,0,2,5,0,0,0,5,5,0,0,0,1,0,0,6,0,0,0,5,0,2,0,5,0,0,0,0,1,0,4,2,0,1,1,0,6,0,0,0,5,5,0,0
2021-03-09,"55,262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,"48,875",12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2021-03-11,"111,393",32,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,2,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0
2021-03-12,"51,004",43,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,3,3,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,2,2,3,0
2021-03-15,"53,609",37,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,1,0,1,0,2,0,0,0,0,1,1,1,2,0,0,0,0,2,0,0,1,0,0,2,0,4,0,0,0,0,3,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0
2021-03-16,"55,971",24,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0
2021-03-17,"45,345",27,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,2,0,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
2021-03-18,"53,588",10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2021-03-19,"61,035",28,0,2,0,1,1,1,0,2,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0
2021-03-22,"28,963",175,0,0,0,0,1,0,0,4,0,0,0,18,0,0,0,6,14,0,19,18,2,1,2,0,0,5,11,0,0,0,3,1,0,3,1,0,0,11,0,15,11,1,0,1,0,1,0,0,0,5,0,0,0,0,19,0,0,0,1,0,1,0
2021-03-23,"46,179",34,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,3,3,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,2,1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0
2021-03-24,"81,106",70,0,0,0,2,2,0,1,4,0,0,0,3,1,1,0,4,4,1,3,3,1,2,0,0,1,3,3,1,0,1,2,1,0,1,0,0,0,4,0,4,2,1,0,0,0,0,1,0,1,2,0,0,1,0,5,0,0,0,2,2,0,0
2021-03-25,"57,862",70,0,0,1,2,1,1,1,5,0,0,0,1,4,2,0,2,2,0,1,0,4,3,0,0,0,5,1,1,0,0,3,2,0,1,0,3,0,5,0,5,2,4,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0
2021-03-26,"76,017",11,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-03-29,"32,864",43,2,0,1,1,2,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,0,2,2,2,0,1,0,1,2,1,1,2,0,0,1,0,2,0,0,0,2,1,1,0
2021-03-30,"38,044",47,1,0,2,0,1,0,0,2,1,0,0,1,1,1,0,2,2,1,1,0,0,2,0,0,0,2,2,0,1,0,1,2,0,0,0,0,0,1,0,2,2,1,0,0,0,1,1,1,1,2,0,1,1,0,2,0,1,0,2,2,0,0
2021-03-31,"56,211",104,0,0,0,1,7,1,0,14,0,0,0,0,0,1,1,0,12,0,0,0,1,14,1,0,0,15,1,0,2,0,1,0,0,2,0,0,0,8,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,15,0,0,0,1,0,0,0
2021-04-01,"44,335",26,1,0,1,0,1,2,0,0,0,0,1,2,0,2,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0
2021-04-02,"34,163",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-04-05,"21,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,"36,716",17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2021-04-07,"48,245",17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
2021-04-08,"73,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,"41,665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,"33,614",41,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,0,5,0,3,0,1,0,4,0,1,4,0,0,0,1,0,5,0,0,0,1,0,0,0
2021-04-13,"46,693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,"44,406",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021-04-15,"37,451",133,0,0,0,0,0,0,0,3,0,0,0,5,0,0,2,13,13,5,0,5,2,12,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,12,8,0,0,0,0,2,10,0,0,8,0,0,0,0,13,0,0,0,1,13,0,0
2021-04-16,"48,291",37,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,1,5,0,0
2021-04-19,"26,449",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-20,"39,084",22,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-04-21,"68,727",56,0,2,1,1,1,0,0,3,2,0,0,3,0,1,0,3,3,2,3,3,0,3,0,1,0,1,1,0,3,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,1,0,0,0
2021-04-22,"44,331",26,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2021-04-23,"44,065",71,0,0,0,0,2,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,15,2,0,0,0,3,0,0,3,0,0,0,0,0,5,3,0,0,0,0,3,1,0,1,2,0,0,0,0,19,0,0,0,0,0,0,0
2021-04-26,"36,034",35,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,2,1,2,1,0,0,2,0,0,0,1,4,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0
2021-04-27,"35,881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,"48,521",36,0,4,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,2,0,0,1,0,1,0,1,0,0,2,1,0,0,3,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
2021-04-29,"88,675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,"58,748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,"61,388",18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0
2021-05-04,"74,536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,"101,432",98,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,15,0,15,0,3,14,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0
2021-05-07,"79,442",66,0,0,0,1,0,6,0,0,0,0,0,0,1,1,4,0,2,0,1,0,1,1,0,0,1,3,1,0,1,0,2,0,0,6,0,0,0,0,0,8,0,8,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0
2021-05-10,"149,773",8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-11,"129,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12,"123,042",45,1,1,2,0,1,1,0,1,1,0,0,0,1,1,1,1,3,0,1,1,0,1,0,1,0,3,1,1,0,0,3,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,0,1,0,2,0,0,0
2021-05-13,"88,597",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-05-14,"67,851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,"60,816",18,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-05-18,"54,207",18,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-20,"71,214",31,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0
2021-05-21,"93,135",20,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-24,"54,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-25,"85,546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-26,"68,833",18,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
2021-05-27,"175,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-28,"49,141",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2021-05-31,"75,245",69,0,1,6,0,1,1,0,6,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,8,1,0,0,1,0,0,0,2,1,0,0,6,0,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,2,1,1,0
2021-06-01,"66,854",7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-06-02,"54,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,"44,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,"48,161",22,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-06-07,"55,821",145,1,1,3,1,1,2,1,3,1,0,0,0,1,2,0,4,15,1,4,1,2,18,0,0,0,17,2,0,1,0,2,1,2,3,1,0,0,1,1,15,2,1,0,0,1,1,2,0,1,3,1,1,0,0,20,0,0,0,2,0,2,0
2021-06-08,"94,048",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2021-06-09,"72,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,"117,923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,"82,843",14,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021-06-14,"49,242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,"41,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,"27,042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,"56,084",50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,3,4,2,0,4,0,1,0,0,1,0,4,4,0,0,4,0,4,0,0,0,2,0,0,0
2021-06-18,"128,087",16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-06-21,"52,489",35,0,1,1,0,1,1,1,2,1,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,2,0,0,1,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,0,0
2021-06-22,"36,930",50,0,0,1,2,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,1,1,1,1,0,1,1,1,2,0,0,1,1,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,0,1,2,1,4
2021-06-23,"45,575",160,15,0,0,1,0,1,0,2,0,0,0,0,0,15,0,5,3,0,15,14,2,8,0,0,0,10,1,0,0,1,1,1,0,7,0,0,0,3,0,16,1,0,0,0,0,2,2,0,0,3,0,0,0,0,16,0,0,0,0,15,0,0
2021-06-24,"62,248",15,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0
2021-06-25,"57,410",13,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021-06-28,"32,187",30,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0
2021-06-29,"43,824",92,1,1,1,2,3,1,1,2,0,0,0,1,0,1,2,2,2,2,0,3,3,2,0,0,1,3,3,0,1,1,3,4,0,5,0,1,0,3,1,4,4,3,2,0,0,3,1,1,3,2,0,1,2,0,6,0,0,0,2,2,0,0
2021-06-30,"91,029",87,0,0,0,3,1,0,0,1,4,0,0,1,2,0,1,2,7,2,1,2,6,7,0,0,0,2,1,1,1,2,1,0,1,1,0,0,0,1,0,7,5,1,1,0,0,1,4,0,1,0,0,0,0,0,8,0,0,0,5,3,0,0
2021-07-01,"79,021",59,1,1,2,2,1,1,0,3,0,0,0,2,0,1,1,1,3,1,1,1,2,3,0,0,1,1,2,0,0,1,1,2,0,2,1,0,1,3,0,2,1,0,0,0,0,1,3,0,1,1,0,0,1,0,3,0,0,0,2,1,0,1
2021-07-02,"45,721",42,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,3,0,1,0,1,3,0,0,0,2,2,0,1,0,1,2,0,2,0,0,1,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0
2021-07-05,"42,145",48,0,1,0,1,2,1,0,1,1,0,0,1,1,0,0,1,2,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,2,1,0,0,2,2,2,1,1,1,0,0,1,1,1,1,1,0,1,2,2,3,0,1,0,0,1,0,0
2021-07-06,"48,462",20,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2021-07-07,"56,139",16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2021-07-08,"149,342",157,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,19,0,0,0,0,19,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17,20,0,0,0,20,0,0,0,0,0,0,0
2021-07-09,"114,822",17,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-07-12,"39,636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-13,"110,583",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2021-07-14,"87,052",26,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1
2021-07-15,"139,668",136,0,0,1,1,1,0,0,4,0,0,0,0,1,18,2,15,8,9,2,2,0,2,4,0,0,1,3,0,2,0,6,7,0,1,0,0,0,2,1,4,0,0,0,0,0,0,2,1,9,3,0,0,1,0,21,0,0,0,1,1,0,0
2021-07-16,"87,758",13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
